source,series,checkpoint_count,train_count,assumed_noise_fraction,tail_energy_rank_1,tail_energy_rank_2,tail_energy_rank_3,selected_order,pencil_order,pencil_all_real_stable,pencil_poles,pencil_train_nrmse
published,gsm8k_qe__solver,20,16,0.005,0.010552705299211465,0.005628431137152938,0.003500198699768068,1,1,True,0.7856,0.008320758396705069
published,gsm8k_qe__solver,20,16,0.01,0.010552705299211465,0.005628431137152938,0.003500198699768068,1,1,True,0.7856,0.008320758396705069
published,gsm8k_qe__solver,20,16,0.02,0.010552705299211465,0.005628431137152938,0.003500198699768068,1,1,True,0.7856,0.008320758396705069
published,gsm8k_qe__solver,20,16,0.03,0.010552705299211465,0.005628431137152938,0.003500198699768068,1,1,True,0.7856,0.008320758396705069
published,gsm8k_qe__verifier,20,10,0.005,0.01008609817051007,0.004587252337011838,0.0013562182888592308,1,1,True,0.90942,0.010346122222862861
published,gsm8k_qe__verifier,20,10,0.01,0.01008609817051007,0.004587252337011838,0.0013562182888592308,1,1,True,0.90942,0.010346122222862861
published,gsm8k_qe__verifier,20,10,0.02,0.01008609817051007,0.004587252337011838,0.0013562182888592308,1,1,True,0.90942,0.010346122222862861
published,gsm8k_qe__verifier,20,10,0.03,0.01008609817051007,0.004587252337011838,0.0013562182888592308,1,1,True,0.90942,0.010346122222862861
published,gsm8k_qe__verifier,20,12,0.005,0.014313167434960512,0.005982465406239743,0.003159130716939079,1,1,True,0.902385,0.009125688612375138
published,gsm8k_qe__verifier,20,12,0.01,0.014313167434960512,0.005982465406239743,0.003159130716939079,1,1,True,0.902385,0.009125688612375138
published,gsm8k_qe__verifier,20,12,0.02,0.014313167434960512,0.005982465406239743,0.003159130716939079,1,1,True,0.902385,0.009125688612375138
published,gsm8k_qe__verifier,20,12,0.03,0.014313167434960512,0.005982465406239743,0.003159130716939079,1,1,True,0.902385,0.009125688612375138
published,gsm8k_qe__verifier,20,14,0.005,0.016831322674664747,0.006185706499002667,0.003590041468647013,1,1,True,0.903686,0.008485682968016743
published,gsm8k_qe__verifier,20,14,0.01,0.016831322674664747,0.006185706499002667,0.003590041468647013,1,1,True,0.903686,0.008485682968016743
published,gsm8k_qe__verifier,20,14,0.02,0.016831322674664747,0.006185706499002667,0.003590041468647013,1,1,True,0.903686,0.008485682968016743
published,gsm8k_qe__verifier,20,14,0.03,0.016831322674664747,0.006185706499002667,0.003590041468647013,1,1,True,0.903686,0.008485682968016743
published,gsm8k_qe__verifier,20,15,0.005,0.017809233973473063,0.006134867113823676,0.0035462499711834054,1,1,True,0.908031,0.009197751273832223
published,gsm8k_qe__verifier,20,15,0.01,0.017809233973473063,0.006134867113823676,0.0035462499711834054,1,1,True,0.908031,0.009197751273832223
published,gsm8k_qe__verifier,20,15,0.02,0.017809233973473063,0.006134867113823676,0.0035462499711834054,1,1,True,0.908031,0.009197751273832223
published,gsm8k_qe__verifier,20,15,0.03,0.017809233973473063,0.006134867113823676,0.0035462499711834054,1,1,True,0.908031,0.009197751273832223
published,gsm8k_qe__verifier,20,16,0.005,0.019176313818331705,0.006096115048794431,0.0035319683814947164,1,1,True,0.904204,0.008281731180647149
published,gsm8k_qe__verifier,20,16,0.01,0.019176313818331705,0.006096115048794431,0.0035319683814947164,1,1,True,0.904204,0.008281731180647149
published,gsm8k_qe__verifier,20,16,0.02,0.019176313818331705,0.006096115048794431,0.0035319683814947164,1,1,True,0.904204,0.008281731180647149
published,gsm8k_qe__verifier,20,16,0.03,0.019176313818331705,0.006096115048794431,0.0035319683814947164,1,1,True,0.904204,0.008281731180647149
published,gsm8k_tf__gap,20,10,0.005,0.005054416605687462,0.001786467736763014,0.00068295946491415,1,1,True,0.738323,0.010673151527729215
published,gsm8k_tf__gap,20,10,0.01,0.005054416605687462,0.001786467736763014,0.00068295946491415,1,1,True,0.738323,0.010673151527729215
published,gsm8k_tf__gap,20,10,0.02,0.005054416605687462,0.001786467736763014,0.00068295946491415,1,1,True,0.738323,0.010673151527729215
published,gsm8k_tf__gap,20,10,0.03,0.005054416605687462,0.001786467736763014,0.00068295946491415,1,1,True,0.738323,0.010673151527729215
published,gsm8k_tf__gap,20,12,0.005,0.007019191460821621,0.003944033019943399,0.0021715085549825507,1,1,True,0.739587,0.01018251144673519
published,gsm8k_tf__gap,20,12,0.01,0.007019191460821621,0.003944033019943399,0.0021715085549825507,1,1,True,0.739587,0.01018251144673519
published,gsm8k_tf__gap,20,12,0.02,0.007019191460821621,0.003944033019943399,0.0021715085549825507,1,1,True,0.739587,0.01018251144673519
published,gsm8k_tf__gap,20,12,0.03,0.007019191460821621,0.003944033019943399,0.0021715085549825507,1,1,True,0.739587,0.01018251144673519
published,gsm8k_tf__gap,20,14,0.005,0.00879322087169176,0.005408165144138201,0.0031338362604011625,1,1,True,0.740618,0.011032852091100817
published,gsm8k_tf__gap,20,14,0.01,0.00879322087169176,0.005408165144138201,0.0031338362604011625,1,1,True,0.740618,0.011032852091100817
published,gsm8k_tf__gap,20,14,0.02,0.00879322087169176,0.005408165144138201,0.0031338362604011625,1,1,True,0.740618,0.011032852091100817
published,gsm8k_tf__gap,20,14,0.03,0.00879322087169176,0.005408165144138201,0.0031338362604011625,1,1,True,0.740618,0.011032852091100817
published,gsm8k_tf__gap,20,15,0.005,0.010066464758519427,0.00644629257708867,0.0034776745565520853,1,1,True,0.741135,0.012389536209423489
published,gsm8k_tf__gap,20,15,0.01,0.010066464758519427,0.00644629257708867,0.0034776745565520853,1,1,True,0.741135,0.012389536209423489
published,gsm8k_tf__gap,20,15,0.02,0.010066464758519427,0.00644629257708867,0.0034776745565520853,1,1,True,0.741135,0.012389536209423489
published,gsm8k_tf__gap,20,15,0.03,0.010066464758519427,0.00644629257708867,0.0034776745565520853,1,1,True,0.741135,0.012389536209423489
published,gsm8k_tf__gap,20,16,0.005,0.011381687738247378,0.007404623638686913,0.0039036771867371257,1,1,True,0.740121,0.013472590343032102
published,gsm8k_tf__gap,20,16,0.01,0.011381687738247378,0.007404623638686913,0.0039036771867371257,1,1,True,0.740121,0.013472590343032102
published,gsm8k_tf__gap,20,16,0.02,0.011381687738247378,0.007404623638686913,0.0039036771867371257,1,1,True,0.740121,0.013472590343032102
published,gsm8k_tf__gap,20,16,0.03,0.011381687738247378,0.007404623638686913,0.0039036771867371257,1,1,True,0.740121,0.013472590343032102
published,gsm8k_tf__solver,20,10,0.005,0.0030843270180738276,0.001075603607983136,0.0003914716920954296,1,1,True,0.767442,0.008423873947720845
published,gsm8k_tf__solver,20,10,0.01,0.0030843270180738276,0.001075603607983136,0.0003914716920954296,1,1,True,0.767442,0.008423873947720845
published,gsm8k_tf__solver,20,10,0.02,0.0030843270180738276,0.001075603607983136,0.0003914716920954296,1,1,True,0.767442,0.008423873947720845
published,gsm8k_tf__solver,20,10,0.03,0.0030843270180738276,0.001075603607983136,0.0003914716920954296,1,1,True,0.767442,0.008423873947720845
published,gsm8k_tf__solver,20,12,0.005,0.00376664774666072,0.0018820650781062184,0.0010939973190620506,1,1,True,0.769976,0.008742808888295558
published,gsm8k_tf__solver,20,12,0.01,0.00376664774666072,0.0018820650781062184,0.0010939973190620506,1,1,True,0.769976,0.008742808888295558
published,gsm8k_tf__solver,20,12,0.02,0.00376664774666072,0.0018820650781062184,0.0010939973190620506,1,1,True,0.769976,0.008742808888295558
published,gsm8k_tf__solver,20,12,0.03,0.00376664774666072,0.0018820650781062184,0.0010939973190620506,1,1,True,0.769976,0.008742808888295558
published,gsm8k_tf__solver,20,14,0.005,0.005002450651610869,0.003135411217448007,0.002251300733429688,1,1,True,0.772456,0.011308266067130628
published,gsm8k_tf__solver,20,14,0.01,0.005002450651610869,0.003135411217448007,0.002251300733429688,1,1,True,0.772456,0.011308266067130628
published,gsm8k_tf__solver,20,14,0.02,0.005002450651610869,0.003135411217448007,0.002251300733429688,1,1,True,0.772456,0.011308266067130628
published,gsm8k_tf__solver,20,14,0.03,0.005002450651610869,0.003135411217448007,0.002251300733429688,1,1,True,0.772456,0.011308266067130628
published,gsm8k_tf__solver,20,15,0.005,0.006054567301359953,0.003991121003051038,0.0024468881574288,1,1,True,0.774692,0.013358653816913231
published,gsm8k_tf__solver,20,15,0.01,0.006054567301359953,0.003991121003051038,0.0024468881574288,1,1,True,0.774692,0.013358653816913231
published,gsm8k_tf__solver,20,15,0.02,0.006054567301359953,0.003991121003051038,0.0024468881574288,1,1,True,0.774692,0.013358653816913231
published,gsm8k_tf__solver,20,15,0.03,0.006054567301359953,0.003991121003051038,0.0024468881574288,1,1,True,0.774692,0.013358653816913231
published,gsm8k_tf__solver,20,16,0.005,0.0071339872831671985,0.005001323567609221,0.0030016162201665264,1,1,True,0.774407,0.014927805798535422
published,gsm8k_tf__solver,20,16,0.01,0.0071339872831671985,0.005001323567609221,0.0030016162201665264,1,1,True,0.774407,0.014927805798535422
published,gsm8k_tf__solver,20,16,0.02,0.0071339872831671985,0.005001323567609221,0.0030016162201665264,1,1,True,0.774407,0.014927805798535422
published,gsm8k_tf__solver,20,16,0.03,0.0071339872831671985,0.005001323567609221,0.0030016162201665264,1,1,True,0.774407,0.014927805798535422
published,gsm8k_tf__verifier,20,10,0.005,0.00724669198346022,0.002133442946019163,7.369150977599152e-05,1,1,True,0.8337,0.005025301504639635
published,gsm8k_tf__verifier,20,10,0.01,0.00724669198346022,0.002133442946019163,7.369150977599152e-05,1,1,True,0.8337,0.005025301504639635
published,gsm8k_tf__verifier,20,10,0.02,0.00724669198346022,0.002133442946019163,7.369150977599152e-05,1,1,True,0.8337,0.005025301504639635
published,gsm8k_tf__verifier,20,10,0.03,0.00724669198346022,0.002133442946019163,7.369150977599152e-05,1,1,True,0.8337,0.005025301504639635
published,gsm8k_tf__verifier,20,12,0.005,0.009580387182008637,0.00370058661875211,0.0018225929186795578,1,1,True,0.838106,0.006939407966994236
published,gsm8k_tf__verifier,20,12,0.01,0.009580387182008637,0.00370058661875211,0.0018225929186795578,1,1,True,0.838106,0.006939407966994236
published,gsm8k_tf__verifier,20,12,0.02,0.009580387182008637,0.00370058661875211,0.0018225929186795578,1,1,True,0.838106,0.006939407966994236
published,gsm8k_tf__verifier,20,12,0.03,0.009580387182008637,0.00370058661875211,0.0018225929186795578,1,1,True,0.838106,0.006939407966994236
published,gsm8k_tf__verifier,20,14,0.005,0.013662036652983729,0.00628294600028588,0.003530783282078426,1,1,True,0.843716,0.010083266013445186
published,gsm8k_tf__verifier,20,14,0.01,0.013662036652983729,0.00628294600028588,0.003530783282078426,1,1,True,0.843716,0.010083266013445186
published,gsm8k_tf__verifier,20,14,0.02,0.013662036652983729,0.00628294600028588,0.003530783282078426,1,1,True,0.843716,0.010083266013445186
published,gsm8k_tf__verifier,20,14,0.03,0.013662036652983729,0.00628294600028588,0.003530783282078426,1,1,True,0.843716,0.010083266013445186
published,gsm8k_tf__verifier,20,15,0.005,0.015242694178902554,0.006901385685252977,0.0034921402612992465,1,1,True,0.849902,0.011600767547379258
published,gsm8k_tf__verifier,20,15,0.01,0.015242694178902554,0.006901385685252977,0.0034921402612992465,1,1,True,0.849902,0.011600767547379258
published,gsm8k_tf__verifier,20,15,0.02,0.015242694178902554,0.006901385685252977,0.0034921402612992465,1,1,True,0.849902,0.011600767547379258
published,gsm8k_tf__verifier,20,15,0.03,0.015242694178902554,0.006901385685252977,0.0034921402612992465,1,1,True,0.849902,0.011600767547379258
published,gsm8k_tf__verifier,20,16,0.005,0.01691596248581254,0.007714225289221767,0.003668562704363993,1,1,True,0.850965,0.01232905507451232
published,gsm8k_tf__verifier,20,16,0.01,0.01691596248581254,0.007714225289221767,0.003668562704363993,1,1,True,0.850965,0.01232905507451232
published,gsm8k_tf__verifier,20,16,0.02,0.01691596248581254,0.007714225289221767,0.003668562704363993,1,1,True,0.850965,0.01232905507451232
published,gsm8k_tf__verifier,20,16,0.03,0.01691596248581254,0.007714225289221767,0.003668562704363993,1,1,True,0.850965,0.01232905507451232
published,math_qe__gap,20,10,0.005,0.009872548038123971,0.0013271231458237428,0.00036671081689781216,1,1,True,0.735735,0.01724144515098054
published,math_qe__gap,20,10,0.01,0.009872548038123971,0.0013271231458237428,0.00036671081689781216,1,1,True,0.735735,0.01724144515098054
published,math_qe__gap,20,10,0.02,0.009872548038123971,0.0013271231458237428,0.00036671081689781216,1,1,True,0.735735,0.01724144515098054
published,math_qe__gap,20,10,0.03,0.009872548038123971,0.0013271231458237428,0.00036671081689781216,1,1,True,0.735735,0.01724144515098054
published,math_qe__gap,20,12,0.005,0.011003178572365251,0.002486385772429929,0.0009563475872723412,1,1,True,0.738949,0.017640696025426048
published,math_qe__gap,20,12,0.01,0.011003178572365251,0.002486385772429929,0.0009563475872723412,1,1,True,0.738949,0.017640696025426048
published,math_qe__gap,20,12,0.02,0.011003178572365251,0.002486385772429929,0.0009563475872723412,1,1,True,0.738949,0.017640696025426048
published,math_qe__gap,20,12,0.03,0.011003178572365251,0.002486385772429929,0.0009563475872723412,1,1,True,0.738949,0.017640696025426048
published,math_qe__gap,20,14,0.005,0.012375390830000886,0.003702888874167454,0.0020626094478339817,1,1,True,0.742929,0.017604062238656952
published,math_qe__gap,20,14,0.01,0.012375390830000886,0.003702888874167454,0.0020626094478339817,1,1,True,0.742929,0.017604062238656952
published,math_qe__gap,20,14,0.02,0.012375390830000886,0.003702888874167454,0.0020626094478339817,1,1,True,0.742929,0.017604062238656952
published,math_qe__gap,20,14,0.03,0.012375390830000886,0.003702888874167454,0.0020626094478339817,1,1,True,0.742929,0.017604062238656952
published,math_qe__gap,20,15,0.005,0.012773220339792318,0.004064096816155954,0.002318210835430087,1,1,True,0.744471,0.01738454954677456
published,math_qe__gap,20,15,0.01,0.012773220339792318,0.004064096816155954,0.002318210835430087,1,1,True,0.744471,0.01738454954677456
published,math_qe__gap,20,15,0.02,0.012773220339792318,0.004064096816155954,0.002318210835430087,1,1,True,0.744471,0.01738454954677456
published,math_qe__gap,20,15,0.03,0.012773220339792318,0.004064096816155954,0.002318210835430087,1,1,True,0.744471,0.01738454954677456
published,math_qe__gap,20,16,0.005,0.013361130146123196,0.004560440762423591,0.002340563275955238,1,1,True,0.743731,0.01858595667013066
published,math_qe__gap,20,16,0.01,0.013361130146123196,0.004560440762423591,0.002340563275955238,1,1,True,0.743731,0.01858595667013066
published,math_qe__gap,20,16,0.02,0.013361130146123196,0.004560440762423591,0.002340563275955238,1,1,True,0.743731,0.01858595667013066
published,math_qe__gap,20,16,0.03,0.013361130146123196,0.004560440762423591,0.002340563275955238,1,1,True,0.743731,0.01858595667013066
published,math_qe__solver,20,10,0.005,0.006432656702907176,0.0009344754708184297,0.00032567396686194875,1,1,True,0.788298,0.012828480895556578
published,math_qe__solver,20,10,0.01,0.006432656702907176,0.0009344754708184297,0.00032567396686194875,1,1,True,0.788298,0.012828480895556578
published,math_qe__solver,20,10,0.02,0.006432656702907176,0.0009344754708184297,0.00032567396686194875,1,1,True,0.788298,0.012828480895556578
published,math_qe__solver,20,10,0.03,0.006432656702907176,0.0009344754708184297,0.00032567396686194875,1,1,True,0.788298,0.012828480895556578
published,math_qe__solver,20,12,0.005,0.007108828381027639,0.0015239539583509368,0.0007461045385610362,1,1,True,0.794917,0.012411915603195536
published,math_qe__solver,20,12,0.01,0.007108828381027639,0.0015239539583509368,0.0007461045385610362,1,1,True,0.794917,0.012411915603195536
published,math_qe__solver,20,12,0.02,0.007108828381027639,0.0015239539583509368,0.0007461045385610362,1,1,True,0.794917,0.012411915603195536
published,math_qe__solver,20,12,0.03,0.007108828381027639,0.0015239539583509368,0.0007461045385610362,1,1,True,0.794917,0.012411915603195536
published,math_qe__solver,20,14,0.005,0.007780015719296692,0.0022509432316750013,0.0014485100050113972,1,1,True,0.799349,0.012774742455580964
published,math_qe__solver,20,14,0.01,0.007780015719296692,0.0022509432316750013,0.0014485100050113972,1,1,True,0.799349,0.012774742455580964
published,math_qe__solver,20,14,0.02,0.007780015719296692,0.0022509432316750013,0.0014485100050113972,1,1,True,0.799349,0.012774742455580964
published,math_qe__solver,20,14,0.03,0.007780015719296692,0.0022509432316750013,0.0014485100050113972,1,1,True,0.799349,0.012774742455580964
published,math_qe__solver,20,15,0.005,0.007925432275917235,0.002472294473309598,0.0016502188163636064,1,1,True,0.800798,0.01301293082927514
published,math_qe__solver,20,15,0.01,0.007925432275917235,0.002472294473309598,0.0016502188163636064,1,1,True,0.800798,0.01301293082927514
published,math_qe__solver,20,15,0.02,0.007925432275917235,0.002472294473309598,0.0016502188163636064,1,1,True,0.800798,0.01301293082927514
published,math_qe__solver,20,15,0.03,0.007925432275917235,0.002472294473309598,0.0016502188163636064,1,1,True,0.800798,0.01301293082927514
published,math_qe__solver,20,16,0.005,0.008375145764619918,0.002966322797912186,0.0018294997935302494,1,1,True,0.800662,0.014775548089901435
published,math_qe__solver,20,16,0.01,0.008375145764619918,0.002966322797912186,0.0018294997935302494,1,1,True,0.800662,0.014775548089901435
published,math_qe__solver,20,16,0.02,0.008375145764619918,0.002966322797912186,0.0018294997935302494,1,1,True,0.800662,0.014775548089901435
published,math_qe__solver,20,16,0.03,0.008375145764619918,0.002966322797912186,0.0018294997935302494,1,1,True,0.800662,0.014775548089901435
published,math_qe__verifier,20,10,0.005,0.009484419233674659,0.00555632443151159,0.0018129596686460529,1,1,True,0.889128,0.0063974564834875245
published,math_qe__verifier,20,10,0.01,0.009484419233674659,0.00555632443151159,0.0018129596686460529,1,1,True,0.889128,0.0063974564834875245
published,math_qe__verifier,20,10,0.02,0.009484419233674659,0.00555632443151159,0.0018129596686460529,1,1,True,0.889128,0.0063974564834875245
published,math_qe__verifier,20,10,0.03,0.009484419233674659,0.00555632443151159,0.0018129596686460529,1,1,True,0.889128,0.0063974564834875245
published,math_qe__verifier,20,12,0.005,0.008388938732980106,0.004782356320622,0.001677398643945771,1,1,True,0.895968,0.005261045739710426
published,math_qe__verifier,20,12,0.01,0.008388938732980106,0.004782356320622,0.001677398643945771,1,1,True,0.895968,0.005261045739710426
published,math_qe__verifier,20,12,0.02,0.008388938732980106,0.004782356320622,0.001677398643945771,1,1,True,0.895968,0.005261045739710426
published,math_qe__verifier,20,12,0.03,0.008388938732980106,0.004782356320622,0.001677398643945771,1,1,True,0.895968,0.005261045739710426
published,math_qe__verifier,20,14,0.005,0.008378778838606027,0.005045946668486021,0.0018894950519455116,1,1,True,0.893931,0.004457633824948296
published,math_qe__verifier,20,14,0.01,0.008378778838606027,0.005045946668486021,0.0018894950519455116,1,1,True,0.893931,0.004457633824948296
published,math_qe__verifier,20,14,0.02,0.008378778838606027,0.005045946668486021,0.0018894950519455116,1,1,True,0.893931,0.004457633824948296
published,math_qe__verifier,20,14,0.03,0.008378778838606027,0.005045946668486021,0.0018894950519455116,1,1,True,0.893931,0.004457633824948296
published,math_qe__verifier,20,15,0.005,0.008280230736944078,0.005030266996723539,0.0018962537722038775,1,1,True,0.892743,0.004128952270804267
published,math_qe__verifier,20,15,0.01,0.008280230736944078,0.005030266996723539,0.0018962537722038775,1,1,True,0.892743,0.004128952270804267
published,math_qe__verifier,20,15,0.02,0.008280230736944078,0.005030266996723539,0.0018962537722038775,1,1,True,0.892743,0.004128952270804267
published,math_qe__verifier,20,15,0.03,0.008280230736944078,0.005030266996723539,0.0018962537722038775,1,1,True,0.892743,0.004128952270804267
published,math_qe__verifier,20,16,0.005,0.008385312542083346,0.005039359571985188,0.0020089712020938304,1,1,True,0.892562,0.004469842597625149
published,math_qe__verifier,20,16,0.01,0.008385312542083346,0.005039359571985188,0.0020089712020938304,1,1,True,0.892562,0.004469842597625149
published,math_qe__verifier,20,16,0.02,0.008385312542083346,0.005039359571985188,0.0020089712020938304,1,1,True,0.892562,0.004469842597625149
published,math_qe__verifier,20,16,0.03,0.008385312542083346,0.005039359571985188,0.0020089712020938304,1,1,True,0.892562,0.004469842597625149
published,math_tf__gap,20,10,0.005,0.004853053764168022,0.001673329560729884,0.0003076320857872942,1,1,True,0.730533,0.01131328169381378
published,math_tf__gap,20,10,0.01,0.004853053764168022,0.001673329560729884,0.0003076320857872942,1,1,True,0.730533,0.01131328169381378
published,math_tf__gap,20,10,0.02,0.004853053764168022,0.001673329560729884,0.0003076320857872942,1,1,True,0.730533,0.01131328169381378
published,math_tf__gap,20,10,0.03,0.004853053764168022,0.001673329560729884,0.0003076320857872942,1,1,True,0.730533,0.01131328169381378
published,math_tf__gap,20,12,0.005,0.005684963590597086,0.002110980241715977,0.0007632727852789782,1,1,True,0.738104,0.01218818939869656
published,math_tf__gap,20,12,0.01,0.005684963590597086,0.002110980241715977,0.0007632727852789782,1,1,True,0.738104,0.01218818939869656
published,math_tf__gap,20,12,0.02,0.005684963590597086,0.002110980241715977,0.0007632727852789782,1,1,True,0.738104,0.01218818939869656
published,math_tf__gap,20,12,0.03,0.005684963590597086,0.002110980241715977,0.0007632727852789782,1,1,True,0.738104,0.01218818939869656
published,math_tf__gap,20,14,0.005,0.005889119699108347,0.0024302934933957262,0.0009939491934569755,1,1,True,0.741675,0.012973431430597437
published,math_tf__gap,20,14,0.01,0.005889119699108347,0.0024302934933957262,0.0009939491934569755,1,1,True,0.741675,0.012973431430597437
published,math_tf__gap,20,14,0.02,0.005889119699108347,0.0024302934933957262,0.0009939491934569755,1,1,True,0.741675,0.012973431430597437
published,math_tf__gap,20,14,0.03,0.005889119699108347,0.0024302934933957262,0.0009939491934569755,1,1,True,0.741675,0.012973431430597437
published,math_tf__gap,20,15,0.005,0.00605631245263722,0.0026341141595884812,0.0011595086448833482,1,1,True,0.742852,0.014028132693801926
published,math_tf__gap,20,15,0.01,0.00605631245263722,0.0026341141595884812,0.0011595086448833482,1,1,True,0.742852,0.014028132693801926
published,math_tf__gap,20,15,0.02,0.00605631245263722,0.0026341141595884812,0.0011595086448833482,1,1,True,0.742852,0.014028132693801926
published,math_tf__gap,20,15,0.03,0.00605631245263722,0.0026341141595884812,0.0011595086448833482,1,1,True,0.742852,0.014028132693801926
published,math_tf__gap,20,16,0.005,0.006234540255518862,0.0028481087452329806,0.001348144993075293,1,1,True,0.742797,0.0154212432207193
published,math_tf__gap,20,16,0.01,0.006234540255518862,0.0028481087452329806,0.001348144993075293,1,1,True,0.742797,0.0154212432207193
published,math_tf__gap,20,16,0.02,0.006234540255518862,0.0028481087452329806,0.001348144993075293,1,1,True,0.742797,0.0154212432207193
published,math_tf__gap,20,16,0.03,0.006234540255518862,0.0028481087452329806,0.001348144993075293,1,1,True,0.742797,0.0154212432207193
published,math_tf__solver,20,10,0.005,0.004170865200183881,0.0011201672610015392,0.00017134528748932157,1,1,True,0.777027,0.00922686862023325
published,math_tf__solver,20,10,0.01,0.004170865200183881,0.0011201672610015392,0.00017134528748932157,1,1,True,0.777027,0.00922686862023325
published,math_tf__solver,20,10,0.02,0.004170865200183881,0.0011201672610015392,0.00017134528748932157,1,1,True,0.777027,0.00922686862023325
published,math_tf__solver,20,10,0.03,0.004170865200183881,0.0011201672610015392,0.00017134528748932157,1,1,True,0.777027,0.00922686862023325
published,math_tf__solver,20,12,0.005,0.00464749153428117,0.0013961357432109242,0.00026195774109124333,1,1,True,0.785023,0.01024638141698342
published,math_tf__solver,20,12,0.01,0.00464749153428117,0.0013961357432109242,0.00026195774109124333,1,1,True,0.785023,0.01024638141698342
published,math_tf__solver,20,12,0.02,0.00464749153428117,0.0013961357432109242,0.00026195774109124333,1,1,True,0.785023,0.01024638141698342
published,math_tf__solver,20,12,0.03,0.00464749153428117,0.0013961357432109242,0.00026195774109124333,1,1,True,0.785023,0.01024638141698342
published,math_tf__solver,20,14,0.005,0.004621456526607579,0.0014106502433295775,0.00034252111339164507,1,1,True,0.788831,0.011809728472398497
published,math_tf__solver,20,14,0.01,0.004621456526607579,0.0014106502433295775,0.00034252111339164507,1,1,True,0.788831,0.011809728472398497
published,math_tf__solver,20,14,0.02,0.004621456526607579,0.0014106502433295775,0.00034252111339164507,1,1,True,0.788831,0.011809728472398497
published,math_tf__solver,20,14,0.03,0.004621456526607579,0.0014106502433295775,0.00034252111339164507,1,1,True,0.788831,0.011809728472398497
published,math_tf__solver,20,15,0.005,0.00481274285724161,0.0014649933590031121,0.00041188698302257494,1,1,True,0.789673,0.013081648396570675
published,math_tf__solver,20,15,0.01,0.00481274285724161,0.0014649933590031121,0.00041188698302257494,1,1,True,0.789673,0.013081648396570675
published,math_tf__solver,20,15,0.02,0.00481274285724161,0.0014649933590031121,0.00041188698302257494,1,1,True,0.789673,0.013081648396570675
published,math_tf__solver,20,15,0.03,0.00481274285724161,0.0014649933590031121,0.00041188698302257494,1,1,True,0.789673,0.013081648396570675
published,math_tf__solver,20,16,0.005,0.005183912925355636,0.001605711232426613,0.0005713024618077723,1,1,True,0.790857,0.01463998627095045
published,math_tf__solver,20,16,0.01,0.005183912925355636,0.001605711232426613,0.0005713024618077723,1,1,True,0.790857,0.01463998627095045
published,math_tf__solver,20,16,0.02,0.005183912925355636,0.001605711232426613,0.0005713024618077723,1,1,True,0.790857,0.01463998627095045
published,math_tf__solver,20,16,0.03,0.005183912925355636,0.001605711232426613,0.0005713024618077723,1,1,True,0.790857,0.01463998627095045
published,math_tf__verifier,20,10,0.005,0.010231427243498376,0.005549288489136916,0.0018758221753358882,1,1,True,0.879366,0.00769561054372866
published,math_tf__verifier,20,10,0.01,0.010231427243498376,0.005549288489136916,0.0018758221753358882,1,1,True,0.879366,0.00769561054372866
published,math_tf__verifier,20,10,0.02,0.010231427243498376,0.005549288489136916,0.0018758221753358882,1,1,True,0.879366,0.00769561054372866
published,math_tf__verifier,20,10,0.03,0.010231427243498376,0.005549288489136916,0.0018758221753358882,1,1,True,0.879366,0.00769561054372866
published,math_tf__verifier,20,12,0.005,0.009822297453943888,0.005862560117145837,0.002009343669668819,1,1,True,0.88074,0.0065129966613476226
published,math_tf__verifier,20,12,0.01,0.009822297453943888,0.005862560117145837,0.002009343669668819,1,1,True,0.88074,0.0065129966613476226
published,math_tf__verifier,20,12,0.02,0.009822297453943888,0.005862560117145837,0.002009343669668819,1,1,True,0.88074,0.0065129966613476226
published,math_tf__verifier,20,12,0.03,0.009822297453943888,0.005862560117145837,0.002009343669668819,1,1,True,0.88074,0.0065129966613476226
published,math_tf__verifier,20,14,0.005,0.010301621731864594,0.005760735936553622,0.0021755582340377694,1,1,True,0.880555,0.006027254760065006
published,math_tf__verifier,20,14,0.01,0.010301621731864594,0.005760735936553622,0.0021755582340377694,1,1,True,0.880555,0.006027254760065006
published,math_tf__verifier,20,14,0.02,0.010301621731864594,0.005760735936553622,0.0021755582340377694,1,1,True,0.880555,0.006027254760065006
