run_id,stage,seed,step,train_loss,train_accuracy,train_correct,train_count,test_loss,test_accuracy,test_correct,test_count,parameter_l2_norm,elapsed_seconds
confirm-seed20260804,confirmation,20260804,0,4.213780551108946,0.017074981440237565,23,1347,4.220734205919796,0.0120942075111394,38,3142,17.521144985270855,0.03720548399996915
confirm-seed20260804,confirmation,20260804,50,3.7821112889755013,0.13659985152190052,184,1347,4.482906426539625,0.001273074474856779,4,3142,17.091045150714603,0.870724867999968
confirm-seed20260804,confirmation,20260804,100,3.2866105813845583,0.2553823311061618,344,1347,4.7541211745603915,0.0019096117122851686,6,3142,17.033297282592144,1.7079013519999648
confirm-seed20260804,confirmation,20260804,150,2.679063282989978,0.40905716406829995,551,1347,5.004195457958705,0.007956715467854869,25,3142,17.170392761827788,2.5507119659999944
confirm-seed20260804,confirmation,20260804,200,1.9769371389546213,0.6005939123979213,809,1347,5.230852443954886,0.013049013367281986,41,3142,17.416255211925463,3.396806354999967
confirm-seed20260804,confirmation,20260804,250,1.3338228833170935,0.7943578322197475,1070,1347,5.482777285317871,0.017504774029280714,55,3142,17.656987058119032,4.221733112999971
confirm-seed20260804,confirmation,20260804,300,0.8037586056398478,0.9287305122494433,1251,1347,5.686643099041215,0.02928071292170592,92,3142,17.886451318653904,5.050704171000007
confirm-seed20260804,confirmation,20260804,350,0.4775590903686433,0.9844097995545658,1326,1347,5.963592276764402,0.030872056015276893,97,3142,18.099833263165042,5.882866583000009
confirm-seed20260804,confirmation,20260804,400,0.28549661048713576,0.994060876020787,1339,1347,6.107990189618476,0.041374920432845325,130,3142,18.273907444717928,6.7301915759999815
confirm-seed20260804,confirmation,20260804,450,0.17231281509909174,1.0,1347,1347,6.248737803847072,0.0429662635264163,135,3142,18.417375645734523,7.566418579000015
confirm-seed20260804,confirmation,20260804,500,0.11689991657169288,1.0,1347,1347,6.362366849339592,0.049331635900700194,155,3142,18.562071623282808,8.408735319000016
confirm-seed20260804,confirmation,20260804,550,0.09610987877792665,0.9992576095025983,1346,1347,6.485615439509071,0.05124124761298536,161,3142,18.750790379050112,9.231913539000004
confirm-seed20260804,confirmation,20260804,600,0.07234289881558266,0.9985152190051967,1345,1347,6.634948380808402,0.0547422024188415,172,3142,19.011791152170346,10.057382088999987
confirm-seed20260804,confirmation,20260804,650,0.053282428336479795,1.0,1347,1347,6.748458697187301,0.05633354551241248,177,3142,19.391327414279957,10.890962537999997
confirm-seed20260804,confirmation,20260804,700,0.03335765847119032,1.0,1347,1347,6.840019978815245,0.05697008274984087,179,3142,19.520991853900107,11.70686484099997
confirm-seed20260804,confirmation,20260804,750,0.10521652119727867,0.9948032665181886,1340,1347,7.080696324494749,0.0483768300445576,152,3142,20.05380606496313,12.546546387999967
confirm-seed20260804,confirmation,20260804,800,0.0198541215020104,1.0,1347,1347,7.061306026466025,0.05919796308084023,186,3142,20.193818759331283,13.381722628999967
confirm-seed20260804,confirmation,20260804,850,0.01679339476134393,1.0,1347,1347,6.809339225861314,0.06301718650541056,198,3142,19.904309356395718,14.208398961
