run_id,stage,seed,step,train_loss,train_accuracy,train_correct,train_count,test_loss,test_accuracy,test_correct,test_count,parameter_l2_norm,elapsed_seconds
confirm-seed20260803,confirmation,20260803,0,4.219380016935784,0.016332590942835932,22,1347,4.2201233104412,0.01464035646085296,46,3142,17.51582429276508,0.05352471200001219
confirm-seed20260803,confirmation,20260803,50,3.782927991021715,0.14625092798812175,197,1347,4.4542583657403725,0.005728835136855506,18,3142,17.09845461333956,0.896603736000003
confirm-seed20260803,confirmation,20260803,100,3.206129724039532,0.29547141796585,398,1347,4.6169862510443185,0.016868236791852325,53,3142,17.02640382772627,1.7908104060000198
confirm-seed20260803,confirmation,20260803,150,2.563153941629547,0.4580549368968077,617,1347,4.721449688693507,0.039783577339274345,125,3142,17.143149229247854,2.6472237400000154
confirm-seed20260803,confirmation,20260803,200,1.85266013595026,0.6414253897550112,864,1347,4.704604296377705,0.07797581158497773,245,3142,17.33975773056272,3.524205394000006
confirm-seed20260803,confirmation,20260803,250,1.2261219775136878,0.8418708240534521,1134,1347,4.700488560978278,0.12571610439210693,395,3142,17.5583974626791,4.411924705000018
confirm-seed20260803,confirmation,20260803,300,0.7427632785675343,0.9294729027468448,1252,1347,4.73057100622613,0.17886696371737745,562,3142,17.77669570340627,5.287768717000006
confirm-seed20260803,confirmation,20260803,350,0.4380175074384048,0.9836674090571641,1325,1347,4.7218789161958945,0.21196690006365373,666,3142,17.967882933950477,6.173010085000016
confirm-seed20260803,confirmation,20260803,400,0.2639486855193254,0.9977728285077951,1344,1347,4.7800181077438735,0.2266072565245067,712,3142,18.12502678914328,7.0676705930000026
confirm-seed20260803,confirmation,20260803,450,0.16125691052092034,1.0,1347,1347,4.844766656886537,0.2428389560789306,763,3142,18.26745214470332,7.9535708070000055
confirm-seed20260803,confirmation,20260803,500,0.10615981342001322,1.0,1347,1347,4.865325597499602,0.2511139401654997,789,3142,18.398791867932143,8.849309132000002
confirm-seed20260803,confirmation,20260803,550,0.07618558185580225,1.0,1347,1347,4.926496266559914,0.25811584977721197,811,3142,18.561860463742406,9.738416394000012
confirm-seed20260803,confirmation,20260803,600,0.05961237328974689,1.0,1347,1347,4.973506313156429,0.26479949077021003,832,3142,18.79154719488458,10.606501027999997
confirm-seed20260803,confirmation,20260803,650,0.11072859165840178,0.991833704528582,1336,1347,5.185355105724857,0.25334182049649906,796,3142,19.17782340554071,11.468106191000004
confirm-seed20260803,confirmation,20260803,700,0.03605095085251659,1.0,1347,1347,5.136687047461808,0.2689369828134946,845,3142,19.593814884955126,12.32211777400002
confirm-seed20260803,confirmation,20260803,750,0.019286299424429866,1.0,1347,1347,5.056982825926958,0.27625716104392106,868,3142,19.422684495864505,13.183976553999997
confirm-seed20260803,confirmation,20260803,800,0.02182078485411012,1.0,1347,1347,5.054599385592377,0.2743475493316359,862,3142,19.485681614879315,14.039770848000018
confirm-seed20260803,confirmation,20260803,850,0.2092951694593309,0.9688195991091314,1305,1347,5.39064784447605,0.23551877784850414,740,3142,20.253239879489584,14.89295544700002
confirm-seed20260803,confirmation,20260803,900,0.02666862787984439,1.0,1347,1347,5.286329554722311,0.2740292807129217,861,3142,20.571569272207416,15.762592635000004
confirm-seed20260803,confirmation,20260803,950,0.01318328506254495,1.0,1347,1347,5.066408270259787,0.2823042647994908,887,3142,20.14313204111255,16.669146006000005
confirm-seed20260803,confirmation,20260803,1000,0.016302340988238476,1.0,1347,1347,4.960428083724539,0.2823042647994908,887,3142,20.01362741571113,17.557069186999996
confirm-seed20260803,confirmation,20260803,1050,0.19057115131426317,0.9806978470675576,1321,1347,5.332321234981699,0.22947167409293442,721,3142,20.50274779346811,18.459803146000013
confirm-seed20260803,confirmation,20260803,1100,0.03754786128190684,0.9992576095025983,1346,1347,5.160278553419398,0.2692552514322088,846,3142,21.11900363788975,19.353181881000012
confirm-seed20260803,confirmation,20260803,1150,0.014371195101437077,1.0,1347,1347,4.919345634746977,0.2819859961807766,886,3142,20.707140383159015,20.214503374000003
confirm-seed20260803,confirmation,20260803,1200,0.01895514008905061,1.0,1347,1347,4.809773426310869,0.2797581158497772,879,3142,20.58278783434883,21.085434039000006
confirm-seed20260803,confirmation,20260803,1250,0.04042625852045344,0.9992576095025983,1346,1347,4.98018342715627,0.2743475493316359,862,3142,21.167232695218548,21.95786055000002
confirm-seed20260803,confirmation,20260803,1300,0.0633508332499594,0.9977728285077951,1344,1347,5.106589217158657,0.27148313176320815,853,3142,22.057834005934044,22.81785056000001
confirm-seed20260803,confirmation,20260803,1350,0.013954595892891322,1.0,1347,1347,4.91006627073719,0.2823042647994908,887,3142,21.70660078077346,23.703814357
confirm-seed20260803,confirmation,20260803,1400,0.018893993068998093,1.0,1347,1347,4.705320245365213,0.28580521960534694,898,3142,21.434268257868336,24.568990420999995
confirm-seed20260803,confirmation,20260803,1450,0.021541292435519326,1.0,1347,1347,4.74104620862508,0.28485041374920433,895,3142,21.910684626414916,25.42237701800002
confirm-seed20260803,confirmation,20260803,1500,0.20083287387046445,0.9762435040831478,1315,1347,5.0648607512631285,0.24761298535964354,778,3142,23.119764905479332,26.27396230400001
confirm-seed20260803,confirmation,20260803,1550,0.016514739197275776,1.0,1347,1347,4.91513214985479,0.28389560789306173,892,3142,23.091512474935953,27.14613194100002
confirm-seed20260803,confirmation,20260803,1600,0.01580023393864621,1.0,1347,1347,4.616435497145528,0.2883513685550605,906,3142,22.591833838521683,28.030173859
confirm-seed20260803,confirmation,20260803,1650,0.02082606501816464,1.0,1347,1347,4.579488364546865,0.28548695098663274,897,3142,22.876654439401293,28.893005336000016
confirm-seed20260803,confirmation,20260803,1700,0.2753688979343564,0.9532293986636972,1284,1347,4.993150231490691,0.2380649267982177,748,3142,24.032277080533248,29.749862906000004
confirm-seed20260803,confirmation,20260803,1750,0.027693433414677292,1.0,1347,1347,4.715125187728756,0.28453214513049013,894,3142,24.31599042959749,30.62495849300001
confirm-seed20260803,confirmation,20260803,1800,0.015188041579395909,1.0,1347,1347,4.484824274695655,0.29121578612348825,915,3142,23.74177838663892,31.483121745000005
confirm-seed20260803,confirmation,20260803,1850,0.02068439871625893,1.0,1347,1347,4.433817377217935,0.29057924888605985,913,3142,23.845810828379523,32.352964927000016
confirm-seed20260803,confirmation,20260803,1900,0.028673017653342788,0.9992576095025983,1346,1347,4.623278272447884,0.28485041374920433,895,3142,24.65832946547087,33.20665353300001
confirm-seed20260803,confirmation,20260803,1950,0.09612804885784962,0.9933184855233853,1338,1347,4.773743491655394,0.26670910248249524,838,3142,25.87139438125844,34.06582618300001
confirm-seed20260803,confirmation,20260803,2000,0.012066565713974487,1.0,1347,1347,4.561258006444939,0.29439847231063015,925,3142,25.32746822248284,34.92296914800002
confirm-seed20260803,confirmation,20260803,2050,0.016141562968072135,1.0,1347,1347,4.348259996867044,0.2934436664544876,922,3142,24.96161810271639,35.807530977
confirm-seed20260803,confirmation,20260803,2100,0.019701583171297908,1.0,1347,1347,4.391598143598823,0.2915340547422024,916,3142,25.534320873492952,36.691921363000006
confirm-seed20260803,confirmation,20260803,2150,0.16952721950471533,0.9821826280623608,1323,1347,4.564289483957272,0.2625716104392107,825,3142,26.81050080035099,37.54338296200001
confirm-seed20260803,confirmation,20260803,2200,0.013729108202961877,1.0,1347,1347,4.382979249134707,0.29503500954805856,927,3142,26.58328193607153,38.424146613999994
confirm-seed20260803,confirmation,20260803,2250,0.01532793505243133,1.0,1347,1347,4.202512084261617,0.29503500954805856,927,3142,26.005681835494393,39.303245148
confirm-seed20260803,confirmation,20260803,2300,0.018823384353649022,1.0,1347,1347,4.213831133633036,0.2931253978357734,921,3142,26.396006055568964,40.16351733800002
confirm-seed20260803,confirmation,20260803,2350,0.0875762905469185,0.9925760950259837,1337,1347,4.569977136875398,0.2791215786123488,877,3142,27.393839005715915,41.016853056
confirm-seed20260803,confirmation,20260803,2400,0.03341457307471464,1.0,1347,1347,4.298407289345958,0.2991725015913431,940,3142,28.029516406475175,41.90840887900001
confirm-seed20260803,confirmation,20260803,2450,0.012298596728352502,1.0,1347,1347,4.116309153206556,0.29949077021005727,941,3142,27.312946610849917,42.770542124
confirm-seed20260803,confirmation,20260803,2500,0.01720591872908402,1.0,1347,1347,4.023240136159293,0.30044557606619987,944,3142,27.22601053422869,43.63512306200002
confirm-seed20260803,confirmation,20260803,2550,0.017421347172771814,1.0,1347,1347,4.168613989894971,0.2978994271164863,936,3142,28.00192877350993,44.501749851
confirm-seed20260803,confirmation,20260803,2600,0.22651086706715154,0.9703043801039347,1307,1347,4.401209296427435,0.25493316359007,801,3142,29.29613997054958,45.36310746500001
confirm-seed20260803,confirmation,20260803,2650,0.017889515594278517,1.0,1347,1347,4.173029345361235,0.30330999363462763,953,3142,28.933216113356234,46.22388088600002
confirm-seed20260803,confirmation,20260803,2700,0.012100301854417513,1.0,1347,1347,3.922254187221515,0.3058561425843412,961,3142,28.177414904051247,47.08599904000002
confirm-seed20260803,confirmation,20260803,2750,0.01649816494653556,1.0,1347,1347,3.893965888068905,0.3049013367281986,958,3142,28.276579990091935,47.95018664600002
confirm-seed20260803,confirmation,20260803,2800,0.016167069331043813,1.0,1347,1347,4.050238266331158,0.3017186505410567,948,3142,29.037302648829723,48.82923898300001
confirm-seed20260803,confirmation,20260803,2850,0.1636918938062593,0.9836674090571641,1325,1347,4.612459781289783,0.267982176957352,842,3142,29.936261830693752,49.68816099100002
confirm-seed20260803,confirmation,20260803,2900,0.0217596449140451,1.0,1347,1347,3.925453967914545,0.3119032463399109,980,3142,29.97105496152927,50.55587052600001
confirm-seed20260803,confirmation,20260803,2950,0.009962152709054699,1.0,1347,1347,3.7629959426967297,0.31349458943348185,985,3142,29.08017143303134,51.430293989000006
confirm-seed20260803,confirmation,20260803,3000,0.014672597249348959,1.0,1347,1347,3.684640399974141,0.3112667091024825,978,3142,28.904796373612122,52.28787791000002
confirm-seed20260803,confirmation,20260803,3050,0.01544177133946748,1.0,1347,1347,3.813281685132877,0.31317632081476765,984,3142,29.587185280315474,53.148178865000006
confirm-seed20260803,confirmation,20260803,3100,0.2077680897872007,0.9651076466221232,1300,1347,4.182069075479392,0.27148313176320815,853,3142,30.600389528042477,54.02174788100001
confirm-seed20260803,confirmation,20260803,3150,0.015555589218536128,1.0,1347,1347,3.6889345398531987,0.3236791852323361,1017,3142,30.64459973714592,54.90329574200001
confirm-seed20260803,confirmation,20260803,3200,0.01062218737584534,1.0,1347,1347,3.5476500804374203,0.3243157224697645,1019,3142,29.761210704664528,55.761837310000004
confirm-seed20260803,confirmation,20260803,3250,0.014870562195866393,1.0,1347,1347,3.5230276980724855,0.32304264799490773,1015,3142,29.79746659330753,56.65136565400002
confirm-seed20260803,confirmation,20260803,3300,0.014091787642696299,1.0,1347,1347,3.670364622702498,0.3160407383831954,993,3142,30.529186998645216,57.526806066999995
confirm-seed20260803,confirmation,20260803,3350,0.09781549874286609,0.9948032665181886,1340,1347,3.6156925077577977,0.3220878421387651,1012,3142,31.54570882437114,58.406106564
confirm-seed20260803,confirmation,20260803,3400,0.009882462493737892,1.0,1347,1347,3.409451490143619,0.3351368555060471,1053,3142,30.86509917657965,59.271037070999995
