start_step,aggregation,js_divergence_bits,total_variation,wasserstein_lags,wasserstein_fraction_of_horizon
5,mean,0.06897446285392295,0.25612527041348354,1.1674331660826733,0.11674331660826734
5,median,0.07608729814772304,0.27125649654124867,1.1070132157058277,0.11070132157058277
5,trimmed_mean,0.07608729814772304,0.27125649654124867,1.1070132157058277,0.11070132157058277
