run_id,stage,seed,step,train_loss,train_accuracy,train_correct,train_count,test_loss,test_accuracy,test_correct,test_count,parameter_l2_norm,elapsed_seconds
confirm-seed20260805,confirmation,20260805,0,4.220077458008538,0.016332590942835932,22,1347,4.213909146741725,0.01464035646085296,46,3142,17.49838201885487,0.03930197599999019
confirm-seed20260805,confirmation,20260805,50,3.79687536249536,0.1358574610244989,183,1347,4.454678579776019,0.0038192234245703373,12,3142,17.07224507344624,0.9047335180000005
confirm-seed20260805,confirmation,20260805,100,3.2533534445759096,0.2984409799554566,402,1347,4.6061609220838635,0.016549968173138127,52,3142,17.02088657941173,1.7790336699999898
confirm-seed20260805,confirmation,20260805,150,2.64367467346418,0.4461766889383816,601,1347,4.752930775332193,0.02991725015913431,94,3142,17.12802005225986,2.654732636999995
confirm-seed20260805,confirmation,20260805,200,1.9295270958031736,0.6458797327394209,870,1347,4.815597369062301,0.05728835136855506,180,3142,17.346054038155533,3.523779494999985
confirm-seed20260805,confirmation,20260805,250,1.2372184136043058,0.8144023756495917,1097,1347,4.857837426897676,0.09707192870782941,305,3142,17.603844303687033,4.392815236999979
confirm-seed20260805,confirmation,20260805,300,0.7434551915860477,0.9480326651818857,1277,1347,4.912305340199316,0.14767663908338638,464,3142,17.844630722067514,5.267648313999985
confirm-seed20260805,confirmation,20260805,350,0.42140597631600313,0.994060876020787,1339,1347,5.025273916146165,0.17791215786123488,559,3142,18.045201354453912,6.141501446000007
confirm-seed20260805,confirmation,20260805,400,0.25147374754228147,0.9977728285077951,1344,1347,5.09621735881803,0.20337364735837046,639,3142,18.20192428950346,7.030081656999982
confirm-seed20260805,confirmation,20260805,450,0.15226722949508747,1.0,1347,1347,5.15601798093372,0.21164863144493953,665,3142,18.33001855433818,7.900187437999989
confirm-seed20260805,confirmation,20260805,500,0.10747820904454923,1.0,1347,1347,5.239195495255808,0.22151495862507956,696,3142,18.477007715751608,8.782357488000002
confirm-seed20260805,confirmation,20260805,550,0.08520438711821988,0.9992576095025983,1346,1347,5.3510359892186505,0.22087842138765118,694,3142,18.65709815104685,9.65919878699998
confirm-seed20260805,confirmation,20260805,600,0.06046561373545668,1.0,1347,1347,5.444068641589752,0.23424570337364736,736,3142,18.959661583768543,10.541121068999985
confirm-seed20260805,confirmation,20260805,650,0.05633316096678963,0.9992576095025983,1346,1347,5.508914940225175,0.2310630171865054,726,3142,19.18943504548389,11.427691910000021
